"ID","...1","ccode","year","country.x","GPCP","GPCP_L","GPCP_L2","GPCP_G","GPCP_G_L","GPCP_G_FL","TOT_100","TOT_100_L","TOT_100_G","country.y","cname","cmark","wars","war","warl","onset","ethonset","durest","aim","casename","ended","ethwar","waryrs","pop","lpop","polity2","gdpen","gdptype","gdpenl","lgdpenl1","lpopl1","region","western","eeurop","lamerica","ssafrica","asia","nafrme","colbrit","colfra","mtnest","lmtnest","elevdiff","Oil","ncontig","ethfrac","ef","plural","second","numlang","relfrac","plurrel","minrelpc","muslim","nwstate","polity2l","instab","anocl","deml","empethfrac","empwarl","emponset","empgdpenl","emplpopl","emplmtnest","empncontig","empolity2l","sdwars","sdonset","colwars","colonset","cowwars","cowonset","cowwarl","sdwarl","colwarl","GDP_G","GDP_G_L","POLITY2L_6","Y_0","Location","Type3","Type1","Type4","Type2","WAR_PRIO","WAR_PRIO_ON","WAR_PRIO_OFF","MINOR_PRIO","MINOR_PRIO_ON","MINOR_PRIO_OFF","ANY_PRIO","ANY_PRIO_ON","ANY_PRIO_OFF","Iccode.data_420","Iccode.data_432","Iccode.data_433","Iccode.data_434","Iccode.data_435","Iccode.data_436","Iccode.data_437","Iccode.data_438","Iccode.data_439","Iccode.data_450","Iccode.data_451","Iccode.data_452","Iccode.data_461","Iccode.data_471","Iccode.data_475","Iccode.data_481","Iccode.data_482","Iccode.data_483","Iccode.data_484","Iccode.data_490","Iccode.data_500","Iccode.data_501","Iccode.data_510","Iccode.data_516","Iccode.data_517","Iccode.data_520","Iccode.data_522","Iccode.data_530","Iccode.data_540","Iccode.data_541","Iccode.data_551","Iccode.data_552","Iccode.data_553","Iccode.data_560","Iccode.data_565","Iccode.data_570","Iccode.data_571","Iccode.data_572","Iccode.data_580","Iccode.data_625","Iccyear.data_420","Iccyear.data_432","Iccyear.data_433","Iccyear.data_434","Iccyear.data_435","Iccyear.data_436","Iccyear.data_437","Iccyear.data_438","Iccyear.data_439","Iccyear.data_450","Iccyear.data_451","Iccyear.data_452","Iccyear.data_461","Iccyear.data_471","Iccyear.data_475","Iccyear.data_481","Iccyear.data_482","Iccyear.data_483","Iccyear.data_484","Iccyear.data_490","Iccyear.data_500","Iccyear.data_501","Iccyear.data_510","Iccyear.data_516","Iccyear.data_517","Iccyear.data_520","Iccyear.data_522","Iccyear.data_530","Iccyear.data_540","Iccyear.data_541","Iccyear.data_551","Iccyear.data_552","Iccyear.data_553","Iccyear.data_560","Iccyear.data_565","Iccyear.data_570","Iccyear.data_571","Iccyear.data_572","Iccyear.data_580","Iccyear.data_625","year_actual"
79,89,434,5,"Benin",760.296468041372,901.694492113049,917.200386462035,-0.156813671713046,-0.0169056779498289,0.0337102052867882,96.5,96.27,0.00238911395034802,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3794,8.24117660522461,-7,1.00800001621246,0,1.01800000667572,6.9255952835083,8.21012401580811,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,-7,0,0,0,0.618177533149719,0,0,1.01800000667572,8.21012401580811,0,0,-7,0,0,0,0,0,0,0,0,0,-0.00982317327866413,-0.13508923782222,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
80,90,434,6,"Benin",785.926218057866,760.296468041372,901.694492113049,0.0337102052867882,-0.156813671713046,0.0587364710122907,102.26,96.5,0.0596891191709845,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3916,8.27282619476318,-7,1.03299999237061,0,1.00800001621246,6.91572332382202,8.24117660522461,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,-7,0,0,0,0.618177533149719,0,0,1.00800001621246,8.24117660522461,0,0,-7,0,0,0,0,0,0,0,0,0,0.0248015632500473,-0.00982317327866413,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
81,91,434,7,"Benin",832.088750582621,785.926218057866,760.296468041372,0.0587364710122907,0.0337102052867882,0.0972337172246273,96.34,102.26,-0.0578916487385097,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4043,8.30474185943604,-7,1.10800004005432,0,1.03299999237061,6.94022226333618,8.27282619476318,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,-7,0,0,0,0.618177533149719,0,0,1.03299999237061,8.27282619476318,0,0,-7,0,0,0,0,0,0,0,0,0,0.0726041125243381,0.0248015632500473,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
82,92,434,8,"Benin",912.995832862565,832.088750582621,785.926218057866,0.0972337172246273,0.0587364710122907,-0.0766271072544747,85.05,96.34,-0.117189121860079,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4175,8.33686923980713,-7,1.06299996376038,0,1.10800004005432,7.0103120803833,8.30474185943604,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,-7,0,0,0,0.618177533149719,0,0,1.10800004005432,8.30474185943604,0,0,-7,0,0,0,0,0,0,0,0,0,-0.0406137858007109,0.0726041125243381,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
83,93,434,9,"Benin",843.035603254917,912.995832862565,832.088750582621,-0.0766271072544747,0.0972337172246273,0.185634476830555,80.22,85.05,-0.0567901234567901,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4311,8.36892509460449,-7,0.995000004768372,0,1.06299996376038,6.96885061264038,8.33686923980713,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,-7,0,0,0,0.618177533149719,0,0,1.06299996376038,8.33686923980713,0,0,-7,0,0,0,0,0,0,0,0,0,-0.0639698601225288,-0.0406137858007109,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
84,94,434,10,"Benin",999.532076414675,843.035603254917,912.995832862565,0.185634476830555,-0.0766271072544747,-0.0140666374120047,87.73,80.22,0.093617551732735,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4451,8.40088367462158,-7,0.995000004768372,0,0.995000004768372,6.90274286270142,8.36892509460449,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,-7,0,0,0,0.618177533149719,0,0,0.995000004768372,8.36892509460449,0,0,-7,0,0,0,0,0,0,0,0,0,0,-0.0639698601225288,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
85,95,434,11,"Benin",985.472021114081,999.532076414675,843.035603254917,-0.0140666374120047,0.185634476830555,-0.159449721983273,74.44,87.73,-0.15148751852274,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4594,8.4325065612793,-7,0.921000003814697,0,0.995000004768372,6.90274286270142,8.40088367462158,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,-7,0,0,0,0.618177533149719,0,0,0.995000004768372,8.40088367462158,0,0,-7,0,0,0,0,0,0,0,0,0,-0.0743718598985343,0,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
86,96,434,12,"Benin",828.338781325147,985.472021114081,999.532076414675,-0.159449721983273,-0.0140666374120047,0.410478464416445,108.87,74.44,0.462520150456744,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4740,8.46379280090332,0,0.920000016689301,0,0.921000003814697,6.8254599571228,8.4325065612793,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,-7,0,0,0,0.618177533149719,0,0,0.921000003814697,8.4325065612793,0,0,-7,0,0,0,0,0,0,0,0,0,-0.00108576234663939,-0.0743718598985343,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
87,97,434,13,"Benin",1168.35401230008,828.338781325147,985.472021114081,0.410478464416445,-0.159449721983273,-0.185560177371853,96.34,108.87,-0.115091393404978,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4886,8.4941291809082,6,0.945999979972839,0,0.920000016689301,6.82437372207642,8.46379280090332,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,0,1,1,0,0.618177533149719,0,0,0.920000016689301,8.46379280090332,0,0,0,0,0,0,0,0,0,0,0,0,0.0282608291433536,-0.00108576234663939,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
88,98,434,14,"Benin",951.554034544562,1168.35401230008,828.338781325147,-0.185560177371853,0.410478464416445,-0.0664759712740658,87.28,96.34,-0.0940419348141997,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5050,8.52714347839355,6,0.955418169498444,2,0.945999979972839,6.8522424697876,8.4941291809082,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,6,1,0,1,0.618177533149719,0,0,0.945999979972839,8.4941291809082,0,0,6,0,0,0,0,0,0,0,0,0,0.00995580309195636,0.0282608291433536,1,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
89,99,434,15,"Benin",888.298555878457,951.554034544562,1168.35401230008,-0.0664759712740658,-0.185560177371853,0.404003475320337,84.2,87.28,-0.035288725939505,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5176.759765625,8.55193424224854,6,0.960812449455261,2,0.954999983310699,6.86214923858643,8.52714347839355,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,6,1,0,1,0.618177533149719,0,0,0.955418169498444,8.52714347839355,0,0,6,0,0,0,0,NA,NA,0,0,0,0.00608635209019762,0.00995580309195636,1,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
90,100,434,16,"Benin",1247.17425957539,888.298555878457,951.554034544562,0.404003475320337,-0.0664759712740658,-0.194820904823526,81.61,84.2,-0.0307600950118765,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5325,8.58016777038574,6,0.974906444549561,2,0.961000025272369,6.86777925491333,8.55193424224854,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,6,1,0,1,0.618177533149719,0,0,0.960812449455261,8.55193424224854,0,0,6,0,0,0,0,NA,NA,NA,0,0,0.0144707793043499,0.00608635209019762,1,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
91,101,434,17,"Benin",1004.1986418523,1247.17425957539,888.298555878457,-0.194820904823526,0.404003475320337,0.0265991903532354,100,81.61,0.225340031858841,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5475,8.60794734954834,6,0.991854131221771,2,0.975000023841858,6.8823413848877,8.58016777038574,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,6,0,0,1,0.618177533149719,0,0,0.974906444549561,8.58016777038574,0,0,6,0,0,0,0,NA,NA,NA,0,0,0.017286263556694,0.0144707793043499,1,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
92,102,434,18,"Benin",1030.90951267939,1004.1986418523,1247.17425957539,0.0265991903532354,-0.194820904823526,-0.122125499451935,91.45,100,-0.0855,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5631.919921875,8.63620567321777,6,1.01826810836792,2,0.991999983787537,6.89957618713379,8.60794734954834,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,6,0,0,1,0.618177533149719,0,0,0.991854131221771,8.60794734954834,0,0,6,0,0,0,0,NA,NA,NA,0,0,0.0264799647275088,0.017286263556694,1,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
93,103,434,19,"Benin",905.00917355367,1030.90951267939,1004.1986418523,-0.122125499451935,0.0265991903532354,0.294949517729068,90.34,91.45,-0.0121377802077638,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5796.08984375,8.66493892669678,6,1.04712808132172,2,1.01800000667572,6.92585849761963,8.63620567321777,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,6,0,0,1,0.618177533149719,0,0,1.01826810836792,8.63620567321777,0,0,6,0,0,0,0,NA,NA,NA,0,0,0.0286130397396694,0.0264799647275088,1,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
94,104,434,20,"Benin",1171.94119283371,905.00917355367,1030.90951267939,0.294949517729068,-0.122125499451935,-0.0989696881643045,94.83,90.34,0.0497011290679654,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5967.89990234375,8.6941499710083,6,1.06460630893707,2,1.04700005054474,6.95380640029907,8.66493892669678,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,6,0,0,1,0.618177533149719,0,0,1.04712808132172,8.66493892669678,0,0,6,0,0,0,0,NA,NA,NA,0,0,0.0168159097825962,0.0286130397396694,1,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
95,105,434,21,"Benin",1055.95453843205,1171.94119283371,905.00917355367,-0.0989696881643045,0.294949517729068,-0.130537812684478,82.29930115,94.83,-0.132138551618686,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,1.08707857131958,2,1.06500005722046,6.97036027908325,8.6941499710083,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,6,0,0,1,0.618177533149719,0,0,1.06460630893707,8.6941499710083,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0.0207309980402665,0.0168159097825962,1,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
96,108,435,3,"Mauritania",137.958172281475,121.247353560329,129.587461802357,0.137824193522134,-0.0643589134784326,-0.326446344625497,92.62,84.8,0.0922169811320756,"MAURITANIA","MAURITAN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1586,7.36897039413452,-7,0.888000011444092,0,0.884999990463257,6.78558778762817,7.34665536880493,6,0,0,0,1,0,0,0,1,0,0,913,0,0,0.3354172706604,0.624500036239624,0.430000007152557,0.409999996423721,4,0,100,0,100,0,-7,0,0,0,0.3354172706604,0,0,0.884999990463257,7.34665536880493,0,0,-7,0,0,0,0,0,0,0,0,0,0.00338985425216173,-0.0494092417802569,0,0.930999994277954,"Mauritania",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
97,109,435,4,"Mauritania",92.9222312289725,137.958172281475,121.247353560329,-0.326446344625497,0.137824193522134,-0.204048346437568,94.55,92.62,0.0208378320017274,"MAURITANIA","MAURITAN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1620,7.39018154144287,-7,0.884999990463257,0,0.888000011444092,6.78897190093994,7.36897039413452,6,0,0,0,1,0,0,0,1,0,0,913,0,0,0.3354172706604,0.624500036239624,0.430000007152557,0.409999996423721,4,0,100,0,100,0,-7,0,0,0,0.3354172706604,0,0,0.888000011444092,7.36897039413452,0,0,-7,0,0,0,0,0,0,0,0,0,-0.00337840196190565,0.00338985425216173,0,0.930999994277954,"Mauritania",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
98,110,435,5,"Mauritania",73.9616035994113,92.9222312289725,137.958172281475,-0.204048346437568,-0.326446344625497,0.218104412052122,89.87,94.55,-0.0494976203067159,"MAURITANIA","MAURITAN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1654,7.41095209121704,-7,0.939000010490417,0,0.884999990463257,6.78558778762817,7.39018154144287,6,0,0,0,1,0,0,0,1,0,0,913,0,0,0.3354172706604,0.624500036239624,0.430000007152557,0.409999996423721,4,0,100,0,100,0,-7,0,0,0,0.3354172706604,0,0,0.884999990463257,7.39018154144287,0,0,-7,0,0,0,0,0,0,0,0,0,0.0610169724396202,-0.00337840196190565,0,0.930999994277954,"Mauritania",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
99,111,435,6,"Mauritania",90.092955666893,73.9616035994113,92.9222312289725,0.218104412052122,-0.204048346437568,0.206301471710855,94.44,89.87,0.0508512295537999,"MAURITANIA","MAURITAN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1690,7.4324836730957,-7,0.847000002861023,0,0.939000010490417,6.84481525421143,7.41095209121704,6,0,0,0,1,0,0,0,1,0,0,913,0,0,0.3354172706604,0.624500036239624,0.430000007152557,0.409999996423721,4,0,100,0,100,0,-7,0,0,0,0.3354172706604,0,0,0.939000010490417,7.41095209121704,0,0,-7,0,0,0,0,0,0,0,0,0,-0.0979765778504572,0.0610169724396202,0,0.930999994277954,"Mauritania",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
100,112,435,7,"Mauritania",108.679265011754,90.092955666893,73.9616035994113,0.206301471710855,0.218104412052122,0.119986208804842,102.87,94.44,0.0892630241423127,"MAURITANIA","MAURITAN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1729,7.45529842376709,-7,0.824000000953674,0,0.847000002861023,6.74170064926147,7.4324836730957,6,0,0,0,1,0,0,0,1,0,0,913,0,0,0.3354172706604,0.624500036239624,0.430000007152557,0.409999996423721,4,0,100,0,100,0,-7,0,0,0,0.3354172706604,0,0,0.847000002861023,7.4324836730957,0,0,-7,0,0,0,0,0,0,0,0,0,-0.0271546656784634,-0.0979765778504572,0,0.930999994277954,"Mauritania",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
